sno,observationdate,provincestate,countryregion,lastupdate,confirmed,deaths,recovered
364,29/01/2020,,Malaysia,29/01/2020,7.0,0.0,0.0
365,29/01/2020,Ontario,Canada,29/01/2020,1.0,0.0,0.0
366,29/01/2020,British Columbia,Canada,29/01/2020,1.0,0.0,0.0
367,29/01/2020,,Cambodia,29/01/2020,1.0,0.0,0.0
368,29/01/2020,,Sri Lanka,29/01/2020,1.0,0.0,0.0
369,29/01/2020,New South Wales,Australia,29/01/2020,4.0,0.0,0.0
370,29/01/2020,Victoria,Australia,29/01/2020,1.0,0.0,0.0
371,29/01/2020,Bavaria,Germany,29/01/2020,4.0,0.0,0.0
372,29/01/2020,,Finland,29/01/2020,1.0,0.0,0.0
373,29/01/2020,,United Arab Emirates,29/01/2020,4.0,0.0,0.0
374,30/01/2020,Hubei,Mainland China,30/01/2020,4903.0,162.0,90.0
375,30/01/2020,Zhejiang,Mainland China,30/01/2020,428.0,0.0,4.0
376,30/01/2020,Guangdong,Mainland China,30/01/2020,354.0,0.0,10.0
377,30/01/2020,Henan,Mainland China,30/01/2020,278.0,2.0,2.0
378,30/01/2020,Hunan,Mainland China,30/01/2020,277.0,0.0,2.0
379,30/01/2020,Anhui,Mainland China,30/01/2020,200.0,0.0,2.0
380,30/01/2020,Chongqing,Mainland China,30/01/2020,182.0,0.0,1.0
381,30/01/2020,Jiangxi,Mainland China,30/01/2020,162.0,0.0,5.0
382,30/01/2020,Shandong,Mainland China,30/01/2020,158.0,0.0,1.0
383,30/01/2020,Sichuan,Mainland China,30/01/2020,142.0,1.0,1.0
384,30/01/2020,Jiangsu,Mainland China,30/01/2020,129.0,0.0,1.0
385,30/01/2020,Beijing,Mainland China,30/01/2020,114.0,1.0,4.0
386,30/01/2020,Shanghai,Mainland China,30/01/2020,112.0,1.0,5.0
387,30/01/2020,Fujian,Mainland China,30/01/2020,101.0,0.0,0.0
388,30/01/2020,Guangxi,Mainland China,30/01/2020,78.0,0.0,2.0
389,30/01/2020,Yunnan,Mainland China,30/01/2020,70.0,0.0,0.0
390,30/01/2020,Hebei,Mainland China,30/01/2020,65.0,1.0,0.0
391,30/01/2020,Shaanxi,Mainland China,30/01/2020,63.0,0.0,0.0
392,30/01/2020,Hainan,Mainland China,30/01/2020,46.0,1.0,1.0
393,30/01/2020,Heilongjiang,Mainland China,30/01/2020,44.0,2.0,0.0
394,30/01/2020,Liaoning,Mainland China,30/01/2020,41.0,0.0,1.0
395,30/01/2020,Shanxi,Mainland China,30/01/2020,35.0,0.0,1.0
396,30/01/2020,Tianjin,Mainland China,30/01/2020,31.0,0.0,0.0
397,30/01/2020,Gansu,Mainland China,30/01/2020,26.0,0.0,0.0
398,30/01/2020,Inner Mongolia,Mainland China,30/01/2020,19.0,0.0,0.0
399,30/01/2020,Ningxia,Mainland China,30/01/2020,17.0,0.0,0.0
400,30/01/2020,Jilin,Mainland China,30/01/2020,14.0,0.0,1.0
401,30/01/2020,Xinjiang,Mainland China,30/01/2020,14.0,0.0,0.0
402,30/01/2020,Guizhou,Mainland China,30/01/2020,12.0,0.0,1.0
403,30/01/2020,Hong Kong,Hong Kong,30/01/2020,10.0,0.0,0.0
404,30/01/2020,Taiwan,Taiwan,30/01/2020,9.0,0.0,0.0
405,30/01/2020,Qinghai,Mainland China,30/01/2020,8.0,0.0,0.0
406,30/01/2020,Macau,Macau,30/01/2020,7.0,0.0,0.0
407,30/01/2020,Tibet,Mainland China,30/01/2020,1.0,0.0,0.0
408,30/01/2020,Washington,US,30/01/2020,1.0,0.0,0.0
409,30/01/2020,Illinois,US,30/01/2020,1.0,0.0,0.0
410,30/01/2020,California,US,30/01/2020,2.0,0.0,0.0
411,30/01/2020,Arizona,US,30/01/2020,1.0,0.0,0.0
412,30/01/2020,,Japan,30/01/2020,11.0,0.0,1.0
413,30/01/2020,,Thailand,30/01/2020,14.0,0.0,5.0
414,30/01/2020,,South Korea,30/01/2020,4.0,0.0,0.0
415,30/01/2020,,Singapore,30/01/2020,10.0,0.0,0.0
416,30/01/2020,,Vietnam,30/01/2020,2.0,0.0,0.0
417,30/01/2020,,France,30/01/2020,5.0,0.0,0.0
418,30/01/2020,,Nepal,30/01/2020,1.0,0.0,0.0
419,30/01/2020,,Malaysia,30/01/2020,8.0,0.0,0.0
420,30/01/2020,Ontario,Canada,30/01/2020,2.0,0.0,0.0
421,30/01/2020,British Columbia,Canada,30/01/2020,1.0,0.0,0.0
422,30/01/2020,,Cambodia,30/01/2020,1.0,0.0,0.0
423,30/01/2020,,Sri Lanka,30/01/2020,1.0,0.0,0.0
424,30/01/2020,New South Wales,Australia,30/01/2020,4.0,0.0,2.0
425,30/01/2020,Victoria,Australia,30/01/2020,2.0,0.0,0.0
426,30/01/2020,Queensland,Australia,30/01/2020,3.0,0.0,0.0
427,30/01/2020,Bavaria,Germany,30/01/2020,4.0,0.0,0.0
428,30/01/2020,,Finland,30/01/2020,1.0,0.0,0.0
429,30/01/2020,,United Arab Emirates,30/01/2020,4.0,0.0,0.0
430,30/01/2020,,Philippines,30/01/2020,1.0,0.0,0.0
431,30/01/2020,,India,30/01/2020,1.0,0.0,0.0
432,31/01/2020,Hubei,Mainland China,31/01/2020,5806.0,204.0,141.0
433,31/01/2020,Zhejiang,Mainland China,31/01/2020,538.0,0.0,14.0
434,31/01/2020,Guangdong,Mainland China,31/01/2020,436.0,0.0,11.0
435,31/01/2020,Henan,Mainland China,31/01/2020,352.0,2.0,3.0
436,31/01/2020,Hunan,Mainland China,31/01/2020,332.0,0.0,2.0
437,31/01/2020,Jiangxi,Mainland China,31/01/2020,240.0,0.0,7.0
438,31/01/2020,Anhui,Mainland China,31/01/2020,237.0,0.0,3.0
439,31/01/2020,Chongqing,Mainland China,31/01/2020,211.0,0.0,1.0
440,31/01/2020,Shandong,Mainland China,31/01/2020,184.0,0.0,2.0
441,31/01/2020,Sichuan,Mainland China,31/01/2020,177.0,1.0,1.0
442,31/01/2020,Jiangsu,Mainland China,31/01/2020,168.0,0.0,5.0
443,31/01/2020,Beijing,Mainland China,31/01/2020,139.0,1.0,5.0
444,31/01/2020,Shanghai,Mainland China,31/01/2020,135.0,1.0,9.0
445,31/01/2020,Fujian,Mainland China,31/01/2020,120.0,0.0,0.0
446,31/01/2020,Guangxi,Mainland China,31/01/2020,87.0,0.0,2.0
447,31/01/2020,Shaanxi,Mainland China,31/01/2020,87.0,0.0,0.0
448,31/01/2020,Yunnan,Mainland China,31/01/2020,83.0,0.0,1.0
449,31/01/2020,Hebei,Mainland China,31/01/2020,82.0,1.0,0.0
450,31/01/2020,Heilongjiang,Mainland China,31/01/2020,59.0,2.0,0.0
451,31/01/2020,Hainan,Mainland China,31/01/2020,52.0,1.0,1.0
452,31/01/2020,Liaoning,Mainland China,31/01/2020,48.0,0.0,1.0
453,31/01/2020,Shanxi,Mainland China,31/01/2020,39.0,0.0,1.0
454,31/01/2020,Tianjin,Mainland China,31/01/2020,32.0,0.0,0.0
455,31/01/2020,Guizhou,Mainland China,31/01/2020,29.0,0.0,2.0
456,31/01/2020,Gansu,Mainland China,31/01/2020,29.0,0.0,0.0
457,31/01/2020,Ningxia,Mainland China,31/01/2020,21.0,0.0,0.0
458,31/01/2020,Inner Mongolia,Mainland China,31/01/2020,20.0,0.0,1.0
459,31/01/2020,Xinjiang,Mainland China,31/01/2020,17.0,0.0,0.0
460,31/01/2020,Jilin,Mainland China,31/01/2020,14.0,0.0,1.0
461,31/01/2020,Hong Kong,Hong Kong,31/01/2020,12.0,0.0,0.0
462,31/01/2020,Taiwan,Taiwan,31/01/2020,10.0,0.0,0.0
463,31/01/2020,Qinghai,Mainland China,31/01/2020,8.0,0.0,0.0
464,31/01/2020,Macau,Macau,31/01/2020,7.0,0.0,0.0
465,31/01/2020,Tibet,Mainland China,31/01/2020,1.0,0.0,0.0
466,31/01/2020,,Thailand,31/01/2020,19.0,0.0,5.0
467,31/01/2020,,Japan,31/01/2020,15.0,0.0,1.0
468,31/01/2020,,Singapore,31/01/2020,13.0,0.0,0.0
469,31/01/2020,,South Korea,31/01/2020,11.0,0.0,0.0
470,31/01/2020,,Malaysia,31/01/2020,8.0,0.0,0.0
471,31/01/2020,,France,31/01/2020,5.0,0.0,0.0
472,31/01/2020,Bavaria,Germany,31/01/2020,5.0,0.0,0.0
473,31/01/2020,New South Wales,Australia,31/01/2020,4.0,0.0,2.0
474,31/01/2020,,United Arab Emirates,31/01/2020,4.0,0.0,0.0
475,31/01/2020,Victoria,Australia,31/01/2020,3.0,0.0,0.0
476,31/01/2020,Illinois,US,31/01/2020,2.0,0.0,0.0
477,31/01/2020,California,US,31/01/2020,2.0,0.0,0.0
478,31/01/2020,,Vietnam,31/01/2020,2.0,0.0,0.0
479,31/01/2020,Ontario,Canada,31/01/2020,2.0,0.0,0.0
480,31/01/2020,Queensland,Australia,31/01/2020,2.0,0.0,0.0
481,31/01/2020,,Italy,31/01/2020,2.0,0.0,0.0
482,31/01/2020,,UK,31/01/2020,2.0,0.0,0.0
483,31/01/2020,,Russia,31/01/2020,2.0,0.0,0.0
484,31/01/2020,Washington,US,31/01/2020,1.0,0.0,0.0
485,31/01/2020,Arizona,US,31/01/2020,1.0,0.0,0.0
486,31/01/2020,,Nepal,31/01/2020,1.0,0.0,0.0
487,31/01/2020,British Columbia,Canada,31/01/2020,1.0,0.0,0.0
488,31/01/2020,,Cambodia,31/01/2020,1.0,0.0,0.0
489,31/01/2020,,Sri Lanka,31/01/2020,1.0,0.0,0.0
490,31/01/2020,,Finland,31/01/2020,1.0,0.0,0.0
491,31/01/2020,,Philippines,31/01/2020,1.0,0.0,0.0
492,31/01/2020,,India,31/01/2020,1.0,0.0,0.0
493,31/01/2020,,Sweden,31/01/2020,1.0,0.0,0.0
1342,13/02/2020,Hubei,Mainland China,13/02/2020,48206.0,1310.0,3459.0
1343,13/02/2020,Guangdong,Mainland China,13/02/2020,1241.0,2.0,314.0
1344,13/02/2020,Henan,Mainland China,13/02/2020,1169.0,10.0,296.0
1345,13/02/2020,Zhejiang,Mainland China,13/02/2020,1145.0,0.0,360.0
1346,13/02/2020,Hunan,Mainland China,13/02/2020,968.0,2.0,339.0
1347,13/02/2020,Anhui,Mainland China,13/02/2020,910.0,5.0,157.0
1348,13/02/2020,Jiangxi,Mainland China,13/02/2020,872.0,1.0,170.0
1349,13/02/2020,Jiangsu,Mainland China,13/02/2020,570.0,0.0,139.0
1350,13/02/2020,Chongqing,Mainland China,13/02/2020,529.0,4.0,128.0
1351,13/02/2020,Shandong,Mainland China,13/02/2020,509.0,2.0,105.0
1352,13/02/2020,Sichuan,Mainland China,13/02/2020,451.0,1.0,104.0
1353,13/02/2020,Heilongjiang,Mainland China,13/02/2020,395.0,9.0,33.0
1354,13/02/2020,Beijing,Mainland China,13/02/2020,366.0,3.0,69.0
1355,13/02/2020,Shanghai,Mainland China,13/02/2020,315.0,1.0,62.0
1356,13/02/2020,Fujian,Mainland China,13/02/2020,279.0,0.0,57.0
1357,13/02/2020,Hebei,Mainland China,13/02/2020,265.0,3.0,68.0
1358,13/02/2020,Shaanxi,Mainland China,13/02/2020,229.0,0.0,46.0
1359,13/02/2020,Guangxi,Mainland China,13/02/2020,222.0,2.0,33.0
1360,13/02/2020,Diamond Princess cruise ship,Others,12/02/2020,175.0,0.0,0.0
1361,13/02/2020,Hainan,Mainland China,13/02/2020,157.0,4.0,30.0
1362,13/02/2020,Yunnan,Mainland China,13/02/2020,156.0,0.0,27.0
1363,13/02/2020,Guizhou,Mainland China,13/02/2020,135.0,1.0,27.0
1364,13/02/2020,Shanxi,Mainland China,13/02/2020,126.0,0.0,36.0
1365,13/02/2020,Tianjin,Mainland China,13/02/2020,119.0,3.0,21.0
1366,13/02/2020,Liaoning,Mainland China,13/02/2020,117.0,1.0,22.0
1367,13/02/2020,Gansu,Mainland China,13/02/2020,90.0,2.0,39.0
1368,13/02/2020,Jilin,Mainland China,13/02/2020,84.0,1.0,24.0
1369,13/02/2020,Ningxia,Mainland China,13/02/2020,64.0,0.0,24.0
1370,13/02/2020,Xinjiang,Mainland China,13/02/2020,63.0,1.0,6.0
1371,13/02/2020,Inner Mongolia,Mainland China,13/02/2020,61.0,0.0,6.0
1372,13/02/2020,,Singapore,13/02/2020,58.0,0.0,15.0
1373,13/02/2020,Hong Kong,Hong Kong,13/02/2020,53.0,1.0,1.0
1374,13/02/2020,,Thailand,13/02/2020,33.0,0.0,12.0
1375,13/02/2020,,Japan,13/02/2020,28.0,1.0,9.0
1376,13/02/2020,,South Korea,12/02/2020,28.0,0.0,7.0
1377,13/02/2020,,Malaysia,13/02/2020,19.0,0.0,3.0
1378,13/02/2020,Qinghai,Mainland China,13/02/2020,18.0,0.0,11.0
1379,13/02/2020,Taiwan,Taiwan,09/02/2020,18.0,0.0,1.0
1380,13/02/2020,,Germany,13/02/2020,16.0,0.0,1.0
1381,13/02/2020,,Vietnam,13/02/2020,16.0,0.0,7.0
1382,13/02/2020,,France,12/02/2020,11.0,0.0,2.0
1383,13/02/2020,Macau,Macau,13/02/2020,10.0,0.0,3.0
1384,13/02/2020,,UK,12/02/2020,9.0,0.0,1.0
1385,13/02/2020,,United Arab Emirates,12/02/2020,8.0,0.0,1.0
1386,13/02/2020,Queensland,Australia,09/02/2020,5.0,0.0,0.0
1387,13/02/2020,New South Wales,Australia,13/02/2020,4.0,0.0,4.0
1388,13/02/2020,Victoria,Australia,13/02/2020,4.0,0.0,4.0
1389,13/02/2020,British Columbia,Canada,07/02/2020,4.0,0.0,0.0
1390,13/02/2020,,India,13/02/2020,3.0,0.0,0.0
1391,13/02/2020,,Italy,07/02/2020,3.0,0.0,0.0
1392,13/02/2020,,Philippines,12/02/2020,3.0,1.0,1.0
1393,13/02/2020,South Australia,Australia,02/02/2020,2.0,0.0,0.0
1394,13/02/2020,"Toronto, ON",Canada,04/02/2020,2.0,0.0,0.0
1395,13/02/2020,,Russia,12/02/2020,2.0,0.0,2.0
1396,13/02/2020,,Spain,09/02/2020,2.0,0.0,0.0
1397,13/02/2020,"Chicago, IL",US,09/02/2020,2.0,0.0,2.0
1398,13/02/2020,"San Benito, CA",US,03/02/2020,2.0,0.0,0.0
1399,13/02/2020,"San Diego County, CA",US,13/02/2020,2.0,0.0,0.0
1400,13/02/2020,"Santa Clara, CA",US,03/02/2020,2.0,0.0,0.0
1401,13/02/2020,,Belgium,04/02/2020,1.0,0.0,0.0
1402,13/02/2020,,Cambodia,12/02/2020,1.0,0.0,1.0
1403,13/02/2020,"London, ON",Canada,12/02/2020,1.0,0.0,1.0
1404,13/02/2020,,Finland,12/02/2020,1.0,0.0,1.0
1405,13/02/2020,Tibet,Mainland China,12/02/2020,1.0,0.0,1.0
1406,13/02/2020,,Nepal,12/02/2020,1.0,0.0,1.0
1407,13/02/2020,,Sri Lanka,08/02/2020,1.0,0.0,1.0
1408,13/02/2020,,Sweden,01/02/2020,1.0,0.0,0.0
1409,13/02/2020,"Boston, MA",US,01/02/2020,1.0,0.0,0.0
1410,13/02/2020,"Los Angeles, CA",US,01/02/2020,1.0,0.0,0.0
1411,13/02/2020,"Madison, WI",US,05/02/2020,1.0,0.0,0.0
1412,13/02/2020,"Orange, CA",US,01/02/2020,1.0,0.0,0.0
1413,13/02/2020,"San Antonio, TX",US,13/02/2020,1.0,0.0,0.0
1414,13/02/2020,"Seattle, WA",US,09/02/2020,1.0,0.0,1.0
1415,13/02/2020,"Tempe, AZ",US,01/02/2020,1.0,0.0,0.0
1416,14/02/2020,Hubei,Mainland China,14/02/2020,54406.0,1457.0,4774.0
1417,14/02/2020,Guangdong,Mainland China,14/02/2020,1261.0,2.0,362.0
1418,14/02/2020,Henan,Mainland China,14/02/2020,1184.0,11.0,357.0
1419,14/02/2020,Zhejiang,Mainland China,14/02/2020,1155.0,0.0,403.0
1420,14/02/2020,Hunan,Mainland China,14/02/2020,988.0,2.0,364.0
1421,14/02/2020,Anhui,Mainland China,14/02/2020,934.0,6.0,193.0
1422,14/02/2020,Jiangxi,Mainland China,14/02/2020,900.0,1.0,187.0
1423,14/02/2020,Jiangsu,Mainland China,14/02/2020,593.0,0.0,157.0
1424,14/02/2020,Chongqing,Mainland China,14/02/2020,537.0,5.0,152.0
1425,14/02/2020,Shandong,Mainland China,14/02/2020,523.0,2.0,136.0
1426,14/02/2020,Sichuan,Mainland China,14/02/2020,463.0,1.0,114.0
1427,14/02/2020,Heilongjiang,Mainland China,14/02/2020,419.0,11.0,47.0
1428,14/02/2020,Beijing,Mainland China,14/02/2020,372.0,3.0,80.0
1429,14/02/2020,Shanghai,Mainland China,14/02/2020,318.0,1.0,90.0
1430,14/02/2020,Hebei,Mainland China,14/02/2020,283.0,3.0,87.0
1431,14/02/2020,Fujian,Mainland China,14/02/2020,281.0,0.0,63.0
1432,14/02/2020,Shaanxi,Mainland China,14/02/2020,230.0,0.0,54.0
1433,14/02/2020,Guangxi,Mainland China,14/02/2020,226.0,2.0,36.0
1434,14/02/2020,Diamond Princess cruise ship,Others,14/02/2020,218.0,0.0,0.0
1435,14/02/2020,Yunnan,Mainland China,14/02/2020,162.0,0.0,36.0
1436,14/02/2020,Hainan,Mainland China,14/02/2020,159.0,4.0,43.0
1437,14/02/2020,Guizhou,Mainland China,14/02/2020,140.0,1.0,28.0
1438,14/02/2020,Shanxi,Mainland China,14/02/2020,127.0,0.0,38.0
1439,14/02/2020,Tianjin,Mainland China,14/02/2020,120.0,3.0,31.0
1440,14/02/2020,Liaoning,Mainland China,14/02/2020,119.0,1.0,29.0
1441,14/02/2020,Gansu,Mainland China,13/02/2020,90.0,2.0,39.0
1442,14/02/2020,Jilin,Mainland China,14/02/2020,86.0,1.0,25.0
1443,14/02/2020,Ningxia,Mainland China,14/02/2020,67.0,0.0,24.0
1444,14/02/2020,,Singapore,14/02/2020,67.0,0.0,17.0
1445,14/02/2020,Inner Mongolia,Mainland China,14/02/2020,65.0,0.0,6.0
1446,14/02/2020,Xinjiang,Mainland China,14/02/2020,65.0,1.0,6.0
1447,14/02/2020,Hong Kong,Hong Kong,14/02/2020,56.0,1.0,1.0
1448,14/02/2020,,Thailand,13/02/2020,33.0,0.0,12.0
1449,14/02/2020,,Japan,14/02/2020,29.0,1.0,9.0
1450,14/02/2020,,South Korea,12/02/2020,28.0,0.0,7.0
1451,14/02/2020,,Malaysia,13/02/2020,19.0,0.0,3.0
1452,14/02/2020,Qinghai,Mainland China,13/02/2020,18.0,0.0,11.0
1453,14/02/2020,Taiwan,Taiwan,14/02/2020,18.0,0.0,2.0
1454,14/02/2020,,Germany,13/02/2020,16.0,0.0,1.0
1455,14/02/2020,,Vietnam,13/02/2020,16.0,0.0,7.0
1456,14/02/2020,,France,12/02/2020,11.0,0.0,2.0
1457,14/02/2020,Macau,Macau,13/02/2020,10.0,0.0,3.0
1458,14/02/2020,,UK,12/02/2020,9.0,0.0,1.0
1459,14/02/2020,,United Arab Emirates,12/02/2020,8.0,0.0,1.0
1460,14/02/2020,Queensland,Australia,09/02/2020,5.0,0.0,0.0
1461,14/02/2020,New South Wales,Australia,13/02/2020,4.0,0.0,4.0
1462,14/02/2020,Victoria,Australia,13/02/2020,4.0,0.0,4.0
1463,14/02/2020,British Columbia,Canada,07/02/2020,4.0,0.0,0.0
1464,14/02/2020,,India,13/02/2020,3.0,0.0,0.0
1465,14/02/2020,,Italy,07/02/2020,3.0,0.0,0.0
1466,14/02/2020,,Philippines,12/02/2020,3.0,1.0,1.0
1467,14/02/2020,South Australia,Australia,02/02/2020,2.0,0.0,0.0
1468,14/02/2020,"Toronto, ON",Canada,04/02/2020,2.0,0.0,0.0
1469,14/02/2020,,Russia,12/02/2020,2.0,0.0,2.0
1470,14/02/2020,,Spain,09/02/2020,2.0,0.0,0.0
1471,14/02/2020,"Chicago, IL",US,09/02/2020,2.0,0.0,2.0
1472,14/02/2020,"San Benito, CA",US,03/02/2020,2.0,0.0,0.0
1473,14/02/2020,"San Diego County, CA",US,13/02/2020,2.0,0.0,0.0
1474,14/02/2020,"Santa Clara, CA",US,03/02/2020,2.0,0.0,0.0
1475,14/02/2020,,Belgium,04/02/2020,1.0,0.0,0.0
1476,14/02/2020,,Cambodia,12/02/2020,1.0,0.0,1.0
1477,14/02/2020,"London, ON",Canada,12/02/2020,1.0,0.0,1.0
1478,14/02/2020,,Egypt,14/02/2020,1.0,0.0,0.0
1479,14/02/2020,,Finland,12/02/2020,1.0,0.0,1.0
1480,14/02/2020,Tibet,Mainland China,12/02/2020,1.0,0.0,1.0
1481,14/02/2020,,Nepal,12/02/2020,1.0,0.0,1.0
1482,14/02/2020,,Sri Lanka,08/02/2020,1.0,0.0,1.0
1483,14/02/2020,,Sweden,01/02/2020,1.0,0.0,0.0
1484,14/02/2020,"Boston, MA",US,01/02/2020,1.0,0.0,0.0
1485,14/02/2020,"Los Angeles, CA",US,01/02/2020,1.0,0.0,0.0
1486,14/02/2020,"Madison, WI",US,05/02/2020,1.0,0.0,0.0
1487,14/02/2020,"Orange, CA",US,01/02/2020,1.0,0.0,0.0
1488,14/02/2020,"San Antonio, TX",US,13/02/2020,1.0,0.0,0.0
1489,14/02/2020,"Seattle, WA",US,09/02/2020,1.0,0.0,1.0
1490,14/02/2020,"Tempe, AZ",US,01/02/2020,1.0,0.0,0.0
1491,15/02/2020,Hubei,Mainland China,15/02/2020,56249.0,1596.0,5623.0
1492,15/02/2020,Guangdong,Mainland China,15/02/2020,1294.0,2.0,410.0
1493,15/02/2020,Henan,Mainland China,15/02/2020,1212.0,13.0,391.0
1494,15/02/2020,Zhejiang,Mainland China,15/02/2020,1162.0,0.0,428.0
1495,15/02/2020,Hunan,Mainland China,15/02/2020,1001.0,2.0,425.0
1496,15/02/2020,Anhui,Mainland China,15/02/2020,950.0,6.0,221.0
1497,15/02/2020,Jiangxi,Mainland China,15/02/2020,913.0,1.0,210.0
1498,15/02/2020,Jiangsu,Mainland China,15/02/2020,604.0,0.0,186.0
1499,15/02/2020,Chongqing,Mainland China,15/02/2020,544.0,5.0,184.0
1500,15/02/2020,Shandong,Mainland China,15/02/2020,532.0,2.0,156.0
1501,15/02/2020,Sichuan,Mainland China,15/02/2020,470.0,1.0,119.0
1502,15/02/2020,Heilongjiang,Mainland China,15/02/2020,425.0,11.0,68.0
1503,15/02/2020,Beijing,Mainland China,15/02/2020,375.0,4.0,98.0
1504,15/02/2020,Shanghai,Mainland China,15/02/2020,326.0,1.0,124.0
1505,15/02/2020,Hebei,Mainland China,15/02/2020,291.0,3.0,101.0
1506,15/02/2020,Fujian,Mainland China,15/02/2020,285.0,0.0,71.0
1507,15/02/2020,Diamond Princess cruise ship,Others,15/02/2020,285.0,0.0,0.0
1508,15/02/2020,Guangxi,Mainland China,15/02/2020,235.0,2.0,44.0
1509,15/02/2020,Shaanxi,Mainland China,15/02/2020,232.0,0.0,60.0
1510,15/02/2020,Yunnan,Mainland China,15/02/2020,168.0,0.0,42.0
1511,15/02/2020,Hainan,Mainland China,15/02/2020,162.0,4.0,39.0
1512,15/02/2020,Guizhou,Mainland China,15/02/2020,143.0,1.0,41.0
1513,15/02/2020,Shanxi,Mainland China,15/02/2020,128.0,0.0,46.0
1514,15/02/2020,Tianjin,Mainland China,15/02/2020,122.0,3.0,37.0
1515,15/02/2020,Liaoning,Mainland China,15/02/2020,119.0,1.0,31.0
1516,15/02/2020,Gansu,Mainland China,15/02/2020,90.0,2.0,49.0
1517,15/02/2020,Jilin,Mainland China,15/02/2020,88.0,1.0,26.0
1518,15/02/2020,,Singapore,15/02/2020,72.0,0.0,18.0
1519,15/02/2020,Ningxia,Mainland China,15/02/2020,70.0,0.0,33.0
1520,15/02/2020,Xinjiang,Mainland China,15/02/2020,70.0,1.0,10.0
1521,15/02/2020,Inner Mongolia,Mainland China,15/02/2020,68.0,0.0,7.0
1522,15/02/2020,Hong Kong,Hong Kong,14/02/2020,56.0,1.0,1.0
1523,15/02/2020,,Japan,15/02/2020,43.0,1.0,12.0
1524,15/02/2020,,Thailand,13/02/2020,33.0,0.0,12.0
1525,15/02/2020,,South Korea,15/02/2020,28.0,0.0,9.0
1526,15/02/2020,,Malaysia,15/02/2020,22.0,0.0,7.0
1527,15/02/2020,Qinghai,Mainland China,15/02/2020,18.0,0.0,13.0
1528,15/02/2020,Taiwan,Taiwan,15/02/2020,18.0,0.0,2.0
1529,15/02/2020,,Germany,13/02/2020,16.0,0.0,1.0
1530,15/02/2020,,Vietnam,13/02/2020,16.0,0.0,7.0
1531,15/02/2020,,France,15/02/2020,12.0,1.0,4.0
1532,15/02/2020,Macau,Macau,13/02/2020,10.0,0.0,3.0
1533,15/02/2020,,UK,12/02/2020,9.0,0.0,1.0
1534,15/02/2020,,United Arab Emirates,15/02/2020,8.0,0.0,3.0
1535,15/02/2020,Queensland,Australia,09/02/2020,5.0,0.0,0.0
1536,15/02/2020,New South Wales,Australia,13/02/2020,4.0,0.0,4.0
1537,15/02/2020,Victoria,Australia,13/02/2020,4.0,0.0,4.0
1538,15/02/2020,British Columbia,Canada,07/02/2020,4.0,0.0,0.0
1539,15/02/2020,,India,13/02/2020,3.0,0.0,0.0
1540,15/02/2020,,Italy,07/02/2020,3.0,0.0,0.0
1541,15/02/2020,,Philippines,12/02/2020,3.0,1.0,1.0
1542,15/02/2020,South Australia,Australia,02/02/2020,2.0,0.0,0.0
1543,15/02/2020,"Toronto, ON",Canada,04/02/2020,2.0,0.0,0.0
1544,15/02/2020,,Russia,12/02/2020,2.0,0.0,2.0
1545,15/02/2020,,Spain,15/02/2020,2.0,0.0,2.0
1546,15/02/2020,"Chicago, IL",US,09/02/2020,2.0,0.0,2.0
1547,15/02/2020,"San Benito, CA",US,03/02/2020,2.0,0.0,0.0
1548,15/02/2020,"San Diego County, CA",US,13/02/2020,2.0,0.0,0.0
1549,15/02/2020,"Santa Clara, CA",US,03/02/2020,2.0,0.0,0.0
1550,15/02/2020,,Belgium,04/02/2020,1.0,0.0,0.0
1551,15/02/2020,,Cambodia,12/02/2020,1.0,0.0,1.0
1552,15/02/2020,"London, ON",Canada,12/02/2020,1.0,0.0,1.0
1553,15/02/2020,,Egypt,14/02/2020,1.0,0.0,0.0
1554,15/02/2020,,Finland,12/02/2020,1.0,0.0,1.0
1555,15/02/2020,Tibet,Mainland China,12/02/2020,1.0,0.0,1.0
1556,15/02/2020,,Nepal,12/02/2020,1.0,0.0,1.0
1557,15/02/2020,,Sri Lanka,08/02/2020,1.0,0.0,1.0
1558,15/02/2020,,Sweden,01/02/2020,1.0,0.0,0.0
1559,15/02/2020,"Boston, MA",US,01/02/2020,1.0,0.0,0.0
1560,15/02/2020,"Los Angeles, CA",US,01/02/2020,1.0,0.0,0.0
1561,15/02/2020,"Madison, WI",US,05/02/2020,1.0,0.0,0.0
1562,15/02/2020,"Orange, CA",US,01/02/2020,1.0,0.0,0.0
1563,15/02/2020,"San Antonio, TX",US,13/02/2020,1.0,0.0,0.0
1564,15/02/2020,"Seattle, WA",US,09/02/2020,1.0,0.0,1.0
1565,15/02/2020,"Tempe, AZ",US,01/02/2020,1.0,0.0,0.0
1566,16/02/2020,Hubei,Mainland China,16/02/2020,58182.0,1696.0,6639.0
1567,16/02/2020,Guangdong,Mainland China,16/02/2020,1316.0,2.0,465.0
1568,16/02/2020,Henan,Mainland China,16/02/2020,1231.0,13.0,440.0
1569,16/02/2020,Zhejiang,Mainland China,16/02/2020,1167.0,0.0,456.0
1570,16/02/2020,Hunan,Mainland China,16/02/2020,1004.0,3.0,464.0
1571,16/02/2020,Anhui,Mainland China,16/02/2020,962.0,6.0,255.0
1572,16/02/2020,Jiangxi,Mainland China,16/02/2020,925.0,1.0,240.0
1573,16/02/2020,Jiangsu,Mainland China,16/02/2020,617.0,0.0,218.0
